person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
29,20064,3,3.0,3,C,4400,13.92,0,0.22,1,7
31,24000,3,0.0,5,D,4400,15.62,1,0.18,1,8
28,40000,0,12.0,2,A,15000,5.99,0,0.38,0,9
31,30000,3,10.0,5,D,4400,15.62,0,0.15,0,8
30,40000,0,5.0,2,A,9600,8.49,0,0.24,0,10
29,30000,3,3.0,3,B,4400,11.49,0,0.15,0,6
33,37440,3,5.0,4,B,4400,11.71,0,0.12,0,10
29,40000,0,13.0,5,A,1400,5.99,0,0.04,0,9
30,54000,3,14.0,4,D,4425,17.49,0,0.08,1,9
28,40000,0,12.0,2,A,11200,5.42,0,0.28,0,9
29,40000,0,9.0,5,A,5000,6.99,0,0.13,0,9
32,40000,0,12.0,1,B,9000,10.59,0,0.23,0,7
28,40000,2,2.0,1,A,3600,6.99,0,0.09,0,10
29,13200,3,3.0,5,D,4475,16.89,1,0.34,0,9
28,43680,3,3.0,1,C,4475,15.27,0,0.1,0,8
29,12000,3,1.0,1,D,4500,15.05,1,0.38,0,9
27,40000,0,6.0,2,A,4200,5.99,0,0.1,0,5
33,40000,0,12.0,4,A,3200,5.42,0,0.08,0,8
32,34000,0,4.0,2,A,7500,5.99,1,0.22,0,7
32,40000,0,16.0,0,A,16000,5.99,0,0.4,0,10
33,40000,0,17.0,4,C,6000,12.68,0,0.15,1,9
28,40000,0,1.0,3,A,10000,7.29,0,0.25,0,10
34,19600,3,3.0,4,B,4500,10.59,1,0.23,0,9
34,40000,2,2.0,1,B,2000,10.74,0,0.05,0,6
35,40000,2,5.0,5,A,8000,7.66,0,0.2,0,6
34,40000,0,11.0,5,A,6000,7.29,0,0.15,0,7
27,40000,0,11.0,0,A,4000,5.79,0,0.1,0,5
32,27000,3,5.0,1,C,4500,13.11,0,0.17,1,5
29,28800,3,5.0,4,A,4500,7.88,0,0.16,0,5
28,29496,3,8.0,1,D,4500,14.11,0,0.15,1,7
27,30000,3,0.0,3,C,4500,14.65,0,0.15,0,9
30,30000,3,3.0,1,C,4500,13.92,0,0.15,0,8
35,30555,3,4.0,3,C,4500,13.22,0,0.15,0,10
34,32000,3,0.0,3,A,4500,6.62,0,0.14,0,6
31,32000,3,0.0,2,B,4500,11.14,1,0.14,0,9
28,32640,3,3.0,3,A,4500,7.14,0,0.14,0,8
27,35000,3,1.0,5,A,4500,7.66,0,0.13,0,7
30,36000,3,6.0,0,C,4500,13.49,0,0.13,1,6
31,36000,3,7.0,1,B,4500,9.99,0,0.13,0,10
27,36000,3,11.0,5,A,4500,7.49,0,0.13,0,5
28,37000,3,2.0,5,B,4500,11.11,0,0.12,0,6
31,40000,0,5.0,2,B,11000,9.99,0,0.28,0,8
28,34000,0,12.0,2,A,3700,6.91,1,0.11,0,8
32,39000,3,4.0,3,B,4500,9.91,0,0.12,0,7
35,39000,3,8.0,0,A,4500,6.62,0,0.12,0,6
28,39600,3,6.0,5,B,4500,10.25,0,0.11,0,10
30,40000,3,4.0,5,C,4500,14.26,0,0.11,1,6
33,40000,2,2.0,3,A,14000,6.91,0,0.35,0,8
29,40000,2,0.0,3,A,5000,5.42,0,0.13,0,10
28,34000,0,7.0,2,C,2500,12.23,1,0.07,1,9
28,39000,3,8.0,1,C,4500,13.49,1,0.12,0,9
31,47000,3,4.0,0,C,4500,11.03,0,0.1,1,7
33,47360,3,5.0,4,D,4500,15.58,0,0.1,0,5
31,47400,3,3.0,3,B,4500,10.36,0,0.09,0,5
28,48000,3,4.0,4,B,4500,11.71,0,0.09,0,7
28,34000,0,12.0,3,D,3500,15.58,1,0.1,0,6
27,43200,3,2.0,0,D,4500,16.07,1,0.1,1,5
31,50000,3,5.0,4,B,4500,9.99,0,0.09,0,5
30,50000,3,3.0,5,C,4500,13.11,0,0.09,1,7
34,44400,3,0.0,1,D,4500,16.02,1,0.1,0,9
34,45000,3,2.0,4,E,4500,16.95,1,0.1,0,10
29,52000,3,11.0,4,B,4500,9.91,0,0.09,0,10
27,40000,0,4.0,2,C,8000,14.72,0,0.2,0,9
29,40000,0,13.0,4,B,25000,11.86,0,0.63,0,7
28,49000,3,12.0,2,C,4500,14.27,1,0.09,0,10
29,49362,3,3.0,2,C,4500,12.61,1,0.09,0,6
27,58000,3,0.0,1,C,4500,14.72,0,0.08,1,5
27,60000,3,6.0,0,B,4500,12.69,0,0.07,0,7
29,40000,0,5.0,0,C,4000,14.35,0,0.1,1,6
27,60000,3,5.0,5,C,4500,14.22,0,0.07,0,8
30,61828,3,10.0,4,E,4500,18.39,0,0.07,0,8
29,70000,3,4.0,5,A,4500,6.62,0,0.06,0,9
29,70000,3,2.0,4,A,4500,5.42,0,0.06,0,9
29,74100,3,3.0,2,C,4500,13.61,0,0.06,1,6
29,91500,3,2.0,3,B,4500,10.65,0,0.05,0,5
33,40000,0,4.0,1,A,5000,7.51,0,0.13,0,8
27,40000,0,7.0,5,A,13000,7.88,0,0.33,0,7
31,17000,3,3.0,5,B,4575,11.48,1,0.27,0,7
29,40000,0,13.0,4,A,6400,7.51,0,0.16,0,6
34,40000,2,18.0,3,B,8000,11.36,0,0.2,0,10
28,48000,3,2.0,5,B,4600,11.86,0,0.1,0,8
30,50000,3,6.0,5,B,4600,11.49,0,0.09,0,7
27,58000,3,0.0,1,C,4600,13.99,0,0.08,0,8
34,40000,2,7.0,3,A,4200,6.76,0,0.1,0,7
28,60000,3,12.0,0,A,4600,7.88,0,0.08,0,6
32,150000,3,14.0,3,B,4600,9.62,0,0.03,0,6
32,37000,3,3.0,2,C,4650,13.49,1,0.13,0,7
32,50000,3,0.0,5,B,4675,10.0,0,0.09,0,7
33,65000,3,1.0,1,B,4700,9.45,0,0.07,0,7
33,86000,3,0.0,0,A,4700,9.63,0,0.05,0,7
31,40000,2,0.0,3,D,15000,15.31,0,0.38,1,10
27,14000,3,5.0,2,B,4750,10.0,1,0.34,0,9
31,14400,3,3.0,2,D,4750,14.59,1,0.33,1,8
35,17000,3,0.0,3,A,4750,9.32,1,0.28,0,6
34,19200,3,12.0,0,B,4750,11.83,1,0.25,0,10
32,20000,3,3.0,0,B,4750,10.37,0,0.24,0,8
28,27840,3,5.0,4,C,4750,13.57,0,0.17,0,5
27,40000,2,3.0,4,A,5000,8.59,0,0.13,0,7
30,31000,3,7.0,3,D,4750,14.84,1,0.15,0,9
34,39996,3,0.0,0,B,4750,9.25,0,0.12,0,10
31,60000,3,2.0,4,A,4750,5.99,0,0.08,0,5
30,60000,3,0.0,0,B,4750,9.99,0,0.08,0,7
28,14400,3,2.0,5,C,4800,14.65,1,0.33,1,9
35,14400,3,2.0,5,B,4800,10.62,1,0.33,0,7
29,40000,0,9.0,1,C,1400,14.26,0,0.04,1,5
30,34000,0,14.0,5,D,6000,14.96,1,0.18,1,6
28,15000,3,1.0,3,B,4800,10.99,1,0.32,0,8
29,40000,0,8.0,1,A,8000,8.59,0,0.2,0,10
27,40000,0,4.0,1,A,3500,9.63,0,0.09,0,9
31,22000,3,6.0,1,B,4800,10.65,0,0.22,0,10
33,40000,0,1.0,4,A,7200,9.32,0,0.18,0,8
29,40000,0,3.0,3,A,6600,8.0,0,0.17,0,10
28,40000,0,6.0,4,A,10000,9.32,0,0.25,0,8
33,34000,0,8.0,2,D,6000,14.11,1,0.18,0,9
28,22884,3,4.0,0,B,4800,10.38,0,0.21,0,7
33,40000,0,2.0,4,B,6000,12.21,0,0.15,0,10
33,40000,0,3.0,1,C,9000,13.16,0,0.23,0,5
31,25000,3,0.0,3,C,4800,11.54,0,0.19,1,10
33,27996,3,0.0,5,A,4800,9.63,0,0.17,0,8
28,40000,0,10.0,0,B,10000,11.26,0,0.25,0,6
29,40000,1,1.0,3,A,10000,8.0,0,0.25,0,10
28,29004,3,5.0,5,C,4800,15.23,0,0.17,1,7
31,30000,3,2.0,4,D,4800,14.84,1,0.16,1,8
28,30000,3,1.0,1,C,4800,13.47,0,0.16,0,8
30,31000,3,1.0,3,C,4800,13.43,0,0.15,1,5
35,40000,0,18.0,3,B,7200,10.71,0,0.18,0,5
31,40000,0,4.0,3,C,12650,11.34,0,0.32,0,9
29,33600,3,3.0,1,A,4800,5.79,0,0.14,0,9
28,33763,3,5.0,3,A,4800,7.14,0,0.14,0,5
28,34000,3,1.0,5,B,4800,11.49,0,0.14,0,7
32,29000,3,17.0,4,D,4800,16.29,1,0.17,1,7
33,40056,0,5.0,5,B,16750,9.88,0,0.42,0,6
28,35000,3,2.0,3,C,4800,13.49,0,0.14,0,5
27,35000,3,3.0,3,B,4800,9.99,0,0.14,0,8
28,40200,0,5.0,1,A,1900,5.99,0,0.05,0,10
28,36000,3,1.0,3,C,4800,12.61,0,0.13,0,9
28,34300,0,1.0,3,D,6125,16.89,1,0.18,0,10
32,36400,3,3.0,1,D,4800,14.11,0,0.13,1,6
32,32400,3,4.0,2,B,4800,9.99,1,0.15,0,6
35,32900,3,4.0,2,C,4800,13.23,1,0.15,1,9
27,40000,3,4.0,0,B,4800,11.71,0,0.12,0,8
30,40000,3,3.0,1,C,4800,12.68,0,0.12,0,5
28,40500,0,0.0,5,C,12000,12.23,0,0.3,1,5
28,42000,3,5.0,3,B,4800,12.42,0,0.11,0,9
27,44000,3,6.0,5,A,4800,7.51,0,0.11,0,10
28,38100,3,6.0,0,B,4800,9.63,1,0.13,0,10
29,40500,0,0.0,1,A,6000,8.38,0,0.15,0,8
27,40560,0,8.0,0,A,3000,7.29,0,0.07,0,8
32,40704,0,9.0,2,B,10000,9.63,0,0.25,0,7
31,40740,0,16.0,2,A,6400,8.49,0,0.16,0,6
33,45000,3,1.0,0,B,4800,10.59,0,0.11,0,8
29,40777,0,4.0,4,D,8000,14.91,0,0.2,1,8
27,40800,0,6.0,2,B,8000,12.69,0,0.2,0,6
30,45000,3,0.0,3,B,4800,10.37,0,0.11,0,6
28,40800,0,12.0,1,A,6700,6.99,0,0.16,0,8
27,40800,0,4.0,1,B,6000,11.49,0,0.15,0,10
29,40800,0,11.0,2,C,3200,14.22,0,0.08,1,10
29,40800,0,0.0,2,A,2000,7.74,0,0.05,0,8
30,49000,3,1.0,1,C,4800,13.79,0,0.1,1,9
27,49200,3,4.0,0,C,4800,14.65,0,0.1,0,7
28,50000,3,1.0,4,B,4800,10.37,0,0.1,0,10
30,51000,3,14.0,3,B,4800,12.69,0,0.09,0,10
29,34999,0,8.0,0,D,6250,15.95,1,0.18,1,9
31,54000,3,1.0,3,C,4800,12.99,0,0.09,1,10
30,54000,3,2.0,5,C,4800,13.23,0,0.09,0,8
30,54996,3,2.0,3,A,4800,6.03,0,0.09,0,8
28,49000,3,6.0,0,D,4800,15.99,1,0.1,0,5
30,56000,3,7.0,2,C,4800,13.92,0,0.09,1,9
29,56048,3,4.0,4,A,4800,6.39,0,0.09,0,6
28,57408,3,2.0,2,B,4800,11.99,0,0.08,0,6
27,60000,3,3.0,4,C,4800,13.35,0,0.08,1,9
30,61000,3,4.0,3,C,4800,14.79,0,0.08,0,10
28,56000,3,5.0,0,E,4800,16.45,1,0.09,0,7
31,57996,3,4.0,4,D,4800,15.58,1,0.08,1,9
29,41000,2,6.0,3,B,5000,11.99,0,0.12,0,5
29,59004,3,0.0,0,B,4800,11.49,1,0.08,0,7
33,66000,3,5.0,2,C,4800,13.57,0,0.07,0,7
28,66560,3,4.0,4,B,4800,10.36,0,0.07,0,5
27,35000,0,3.0,3,E,6000,16.69,1,0.17,0,8
29,41000,0,7.0,5,A,6000,5.79,0,0.15,0,8
27,68004,3,2.0,3,B,4800,12.21,0,0.07,0,5
29,69000,3,13.0,3,B,4800,11.11,0,0.07,0,10
30,41000,0,1.0,2,C,10000,12.73,0,0.24,1,10
34,77000,3,0.0,5,A,4800,7.14,0,0.06,0,7
35,80000,3,5.0,0,A,4800,7.49,0,0.06,0,9
34,96900,3,1.0,0,A,4800,5.42,0,0.05,0,10
27,41000,0,3.0,4,A,10000,8.59,0,0.24,0,8
28,118000,3,7.0,0,A,4800,8.9,0,0.04,0,6
30,120000,3,0.0,2,A,4800,7.4,0,0.04,0,8
29,300000,3,5.0,4,B,4800,10.99,0,0.02,0,6
32,41000,0,2.0,4,D,8000,15.05,0,0.2,0,9
35,41000,0,0.0,0,B,8000,10.83,0,0.2,0,6
32,64052,3,3.0,2,B,4875,10.74,0,0.08,0,9
30,41000,0,14.0,2,B,18000,9.01,0,0.44,0,7
28,23350,3,8.0,3,A,4900,7.88,0,0.21,0,6
34,41004,0,5.0,2,C,16000,11.78,0,0.39,0,5
27,96000,3,3.0,2,A,10000,7.88,0,0.1,0,10
33,35050,0,15.0,3,A,8000,8.32,1,0.23,0,6
29,96500,3,13.0,4,B,10000,8.88,0,0.1,0,8
33,41196,2,0.0,5,C,3300,12.99,0,0.08,0,7
27,98004,3,8.0,2,A,10000,6.54,0,0.1,0,10
35,41235,2,7.0,3,A,3000,7.14,0,0.07,0,9
28,88000,3,3.0,4,B,10000,10.65,1,0.11,0,9
31,100000,3,2.0,5,A,10000,8.49,0,0.1,0,5
32,100000,3,0.0,0,B,10000,9.99,0,0.1,0,8
28,100000,3,1.0,1,A,10000,7.51,0,0.1,0,7
29,100000,3,4.0,5,A,10000,9.63,0,0.1,0,9
30,102000,3,3.0,2,A,10000,6.03,0,0.1,0,8
32,41464,0,16.0,0,A,3500,8.32,0,0.08,0,9
34,35496,0,15.0,1,C,2800,14.17,1,0.08,1,7
32,76500,3,12.0,3,D,10000,13.24,1,0.11,1,9
27,41500,2,11.0,5,A,4500,7.49,0,0.11,0,5
27,103000,3,9.0,2,A,10000,8.59,0,0.1,0,10
28,103241,3,2.0,0,B,10000,9.88,0,0.1,0,8
30,108000,3,2.0,4,B,10000,10.65,0,0.09,0,5
31,110000,3,4.0,2,D,10000,15.99,0,0.09,1,9
34,110000,3,0.0,0,A,10000,7.66,0,0.09,0,9
32,41600,0,2.0,5,B,13200,11.71,0,0.32,0,7
28,110000,3,2.0,2,C,10000,13.22,0,0.09,0,5
33,110000,3,3.0,0,C,10000,13.57,0,0.09,1,10
33,110000,3,0.0,5,A,10000,9.32,0,0.09,0,6
34,41600,0,16.0,0,A,17500,6.17,0,0.42,0,6
30,41600,0,2.0,1,A,4500,6.76,0,0.11,0,9
28,41600,2,0.0,5,B,13000,11.58,0,0.31,0,9
30,41604,0,7.0,5,B,15000,10.0,0,0.36,0,9
28,41700,0,7.0,5,B,7750,12.21,0,0.19,0,9
27,117000,3,2.0,1,A,10000,8.0,0,0.09,0,10
30,118000,3,5.0,2,A,10000,7.14,0,0.08,0,7
33,41916,0,2.0,5,B,7000,10.36,0,0.17,0,8
34,41979,0,14.0,1,C,8150,15.23,0,0.19,0,10
30,120000,3,3.0,2,E,10000,17.04,0,0.08,0,5
28,125000,3,5.0,1,B,10000,9.99,0,0.08,0,9
30,125000,3,3.0,2,B,10000,10.74,0,0.08,0,6
28,42000,0,5.0,2,B,5375,10.65,0,0.13,0,7
27,125000,3,5.0,5,B,10000,10.62,0,0.08,0,6
35,126000,3,19.0,1,D,10000,16.29,0,0.08,0,5
27,130000,3,3.0,3,B,10000,11.49,0,0.08,0,10
27,130000,3,6.0,1,A,10000,7.74,0,0.08,0,5
29,130000,3,1.0,1,C,10000,14.26,0,0.08,0,5
27,130000,3,2.0,5,C,10000,13.47,0,0.08,1,6
28,42000,2,4.0,4,C,8000,15.96,0,0.19,0,7
31,120600,3,5.0,5,C,10000,13.49,1,0.08,0,5
29,136000,3,0.0,0,A,10000,7.14,0,0.07,0,6
32,128000,3,11.0,5,C,10000,13.85,1,0.08,1,5
32,140900,3,1.0,4,C,10000,14.79,0,0.07,1,9
33,42000,0,3.0,0,A,13000,7.9,0,0.31,0,6
28,144000,3,12.0,4,B,10000,9.99,0,0.07,0,5
30,148000,3,8.0,4,D,10000,13.55,0,0.07,0,9
27,160000,3,3.0,1,E,10000,16.32,0,0.06,1,9
34,42000,0,1.0,0,C,10000,14.65,0,0.24,0,6
27,36000,0,8.0,2,A,12500,6.03,1,0.35,0,7
27,42000,2,4.0,1,C,10000,14.65,0,0.24,0,7
27,275000,3,7.0,2,D,10000,14.91,0,0.04,1,10
30,42000,2,7.0,1,A,1200,6.62,0,0.03,0,8
32,25404,3,16.0,1,C,9950,12.68,1,0.39,1,7
32,25200,3,9.0,3,A,4900,6.17,0,0.19,0,6
27,30000,3,11.0,3,B,4900,11.71,0,0.16,0,5
31,24000,3,0.0,0,A,9925,6.62,1,0.41,0,6
30,93500,3,3.0,1,C,9925,12.09,0,0.11,1,7
28,39000,3,3.0,5,B,9900,10.95,0,0.25,0,6
31,41303,3,4.0,4,B,9900,11.89,0,0.24,0,10
27,50000,3,1.0,4,C,9900,14.35,0,0.2,0,5
32,70000,3,2.0,4,A,9850,7.75,0,0.14,0,9
30,38400,3,2.0,4,B,9800,11.48,0,0.26,0,5
27,48000,3,7.0,1,A,9800,8.59,0,0.2,0,5
31,42000,0,3.0,3,A,9000,6.99,0,0.21,0,8
35,36000,0,4.0,1,B,16000,10.99,1,0.44,0,8
28,42000,0,5.0,2,A,6000,5.42,0,0.14,0,9
27,42000,0,11.0,4,A,3500,8.49,0,0.08,0,9
31,20800,3,3.0,3,D,9750,17.19,1,0.47,1,6
28,32400,3,3.0,3,D,4900,14.12,1,0.15,0,7
27,43000,3,8.0,5,B,4900,9.91,0,0.11,0,5
33,38000,3,10.0,1,C,4900,10.28,1,0.13,1,6
28,42100,3,0.0,4,B,4925,11.49,0,0.12,0,7
27,30000,3,5.0,4,B,4975,10.37,0,0.17,0,10
30,42000,2,8.0,3,C,8000,12.99,0,0.19,0,9
33,42000,0,2.0,4,A,9050,7.49,0,0.22,0,7
29,28000,3,2.0,3,D,5000,16.07,1,0.18,0,8
29,28140,3,0.0,3,A,5000,7.29,0,0.18,0,9
34,42000,0,18.0,2,A,2000,5.79,0,0.05,0,8
28,28800,3,2.0,5,B,5000,10.65,0,0.17,0,9
32,28800,3,16.0,3,B,5000,10.59,0,0.17,0,9
31,28800,3,1.0,5,B,5000,9.25,0,0.17,0,7
27,28800,3,6.0,1,D,5000,14.96,0,0.17,1,5
27,28968,3,1.0,4,C,5000,13.16,0,0.17,1,5
29,29000,3,3.0,5,C,5000,15.23,0,0.17,1,7
32,42000,0,16.0,0,A,10375,5.42,0,0.25,0,7
28,42000,0,6.0,1,B,5000,10.37,0,0.12,0,5
33,42000,0,5.0,1,A,9000,5.79,0,0.21,0,5
34,42000,0,7.0,3,B,7500,11.11,0,0.18,0,7
31,30000,3,4.0,2,B,5000,9.91,1,0.17,0,5
29,30000,3,3.0,3,B,5000,11.49,0,0.17,0,9
27,30000,3,0.0,3,C,5000,13.72,0,0.17,0,8
28,30000,3,1.0,4,A,5000,6.17,0,0.17,0,6
28,30000,3,3.0,3,B,5000,9.88,0,0.17,0,8
33,30000,3,0.0,3,A,5000,7.74,0,0.17,0,8
29,36000,0,6.0,4,A,8000,6.54,1,0.22,0,8
28,42000,0,0.0,0,B,12000,9.62,0,0.29,0,7
29,30000,3,3.0,5,A,5000,9.32,0,0.17,0,5
30,30240,3,1.0,1,C,5000,14.72,0,0.17,1,10
29,30796,3,13.0,3,D,5000,14.96,0,0.16,1,8
32,30960,3,5.0,5,B,5000,11.49,0,0.16,0,10
30,31000,3,1.0,5,B,5000,9.91,0,0.16,0,10
35,31000,3,0.0,5,C,5000,14.35,0,0.16,0,7
29,31100,3,2.0,0,B,5000,9.63,0,0.16,0,8
34,42000,2,1.0,5,A,22750,6.91,0,0.54,0,10
31,42000,2,0.0,2,B,7200,9.99,0,0.17,0,8
35,31577,3,6.0,3,B,5000,9.99,0,0.16,0,9
28,42000,0,12.0,5,A,11000,5.42,0,0.26,0,7
28,32000,3,5.0,3,A,5000,6.99,0,0.16,0,7
27,42000,0,0.0,4,C,8000,13.61,0,0.19,1,9
29,42000,2,13.0,3,A,2500,6.76,0,0.06,0,5
33,42000,0,12.0,5,A,6400,7.88,0,0.15,0,10
27,32760,3,4.0,4,D,5000,15.21,0,0.15,1,9
28,42000,0,4.0,4,B,10000,10.75,0,0.24,0,9
29,33000,3,6.0,3,A,5000,8.9,0,0.15,0,7
27,33000,3,9.0,4,B,5000,10.0,0,0.15,0,10
27,42000,2,3.0,4,B,8500,10.38,0,0.2,0,7
27,33000,3,4.0,1,C,5000,14.22,0,0.15,1,10
29,42000,0,5.0,3,C,2500,13.98,0,0.06,0,8
28,33600,3,12.0,5,A,5000,5.42,0,0.15,0,8
27,42000,0,0.0,2,A,4200,6.76,0,0.1,0,7
29,33600,3,0.0,0,C,5000,13.92,0,0.15,1,10
27,33600,3,8.0,3,C,5000,12.87,0,0.15,1,6
29,42000,0,8.0,4,C,7800,13.11,0,0.19,0,9
30,42000,0,13.0,1,D,3000,15.33,0,0.07,1,9
31,34000,3,3.0,0,A,5000,5.42,0,0.15,0,7
27,34152,3,5.0,3,C,5000,13.79,0,0.15,0,10
28,42000,0,13.0,4,D,8500,14.96,0,0.2,0,10
35,34868,3,14.0,3,E,5000,6.0,1,0.14,0,6
31,35000,3,3.0,5,B,5000,10.65,0,0.14,0,5
28,29000,3,1.0,4,C,5000,15.96,1,0.17,1,7
33,35000,3,0.0,4,A,5000,8.9,0,0.14,0,5
27,35000,3,9.0,0,B,5000,11.49,0,0.14,0,8
27,35004,3,7.0,3,B,5000,10.75,0,0.14,0,8
32,42000,2,0.0,4,B,10400,11.14,0,0.25,0,9
27,36000,0,9.0,0,E,15200,16.35,1,0.42,1,6
35,36000,3,3.0,0,A,5000,7.51,0,0.14,0,5
32,42000,0,3.0,5,A,9000,7.74,0,0.21,0,8
29,42000,0,9.0,2,A,2500,7.74,0,0.06,0,7
27,30000,3,2.0,0,E,5000,17.99,1,0.17,1,10
29,42000,0,9.0,1,B,8500,10.95,0,0.2,0,6
27,36000,3,5.0,1,B,5000,9.63,0,0.14,0,8
28,42000,2,1.0,5,C,15000,13.47,0,0.36,0,9
31,36000,3,2.0,3,B,5000,10.36,0,0.14,0,9
30,36000,3,2.0,5,B,5000,10.75,0,0.14,0,5
32,36000,3,2.0,5,B,5000,11.83,0,0.14,0,10
27,42000,0,2.0,5,C,20000,12.84,0,0.48,1,7
28,42000,2,2.0,3,C,6000,12.84,0,0.14,0,9
30,36933,3,2.0,4,C,5000,11.91,0,0.14,1,6
32,42000,2,15.0,3,B,1800,10.2,0,0.04,0,9
32,37000,3,0.0,5,B,5000,11.49,0,0.14,0,7
32,37000,3,3.0,1,B,5000,9.62,0,0.14,0,7
27,36000,0,0.0,1,A,6825,8.32,1,0.19,0,9
32,37300,3,2.0,5,B,5000,12.53,0,0.13,0,9
32,37500,3,6.0,3,A,5000,6.03,0,0.13,0,9
27,31513,3,11.0,2,A,5000,6.62,1,0.16,0,7
32,37992,3,3.0,5,E,5000,16.35,0,0.13,0,5
32,32000,3,6.0,0,D,5000,18.25,1,0.16,1,7
27,36082,0,5.0,1,A,5000,6.62,1,0.14,0,9
29,32000,3,1.0,4,D,5000,14.84,1,0.16,0,8
29,42108,2,0.0,1,A,2500,8.0,0,0.06,0,5
29,38000,3,0.0,3,B,5000,11.36,0,0.13,0,5
27,42162,1,11.0,5,A,2400,7.74,0,0.06,0,8
28,42200,0,5.0,5,B,13200,11.48,0,0.31,0,8
27,38004,3,8.0,3,A,5000,9.63,0,0.13,0,10
28,42240,2,2.0,3,B,12000,11.86,0,0.28,0,6
27,38250,3,1.0,3,A,5000,7.51,0,0.13,0,5
32,38300,3,4.0,3,B,5000,10.25,0,0.13,0,9
28,38400,3,3.0,0,C,5000,13.49,0,0.13,1,6
31,42300,2,15.0,5,A,2000,6.92,0,0.05,0,9
27,38400,3,6.0,3,B,5000,9.88,0,0.13,0,10
33,38500,3,1.0,0,A,5000,7.14,0,0.13,0,10
28,39000,3,3.0,5,B,5000,10.25,0,0.13,0,10
27,42500,0,4.0,0,C,8000,13.06,0,0.19,0,5
28,39516,3,0.0,1,C,5000,12.87,0,0.13,0,10
34,39996,3,1.0,4,A,5000,7.51,0,0.13,0,6
27,40000,3,9.0,4,A,5000,8.49,0,0.13,0,8
27,40000,3,1.0,3,B,5000,11.99,0,0.13,0,9
27,40000,3,3.0,1,A,5000,7.29,0,0.13,0,5
35,34000,3,7.0,1,D,5000,16.32,1,0.15,0,6
28,34000,3,1.0,5,C,5000,14.26,1,0.15,1,9
34,40000,3,2.0,5,B,5000,12.53,0,0.13,0,10
35,34000,3,0.0,0,E,5000,15.45,1,0.15,1,6
31,40000,3,0.0,5,B,5000,9.45,0,0.13,0,10
34,42994,2,7.0,1,D,7675,13.87,0,0.18,0,8
27,34040,3,3.0,3,B,5000,10.25,1,0.15,0,10
27,40752,3,6.0,3,C,5000,13.49,0,0.12,0,8
35,40800,3,5.0,5,A,5000,6.54,0,0.12,0,5
27,34900,3,3.0,3,E,5000,16.7,1,0.14,1,9
28,35000,3,0.0,2,A,5000,8.9,1,0.14,0,9
29,41000,3,3.0,4,B,5000,11.49,0,0.12,0,9
31,41004,3,5.0,3,D,5000,15.28,0,0.12,0,10
34,41600,3,0.0,4,B,5000,10.65,0,0.12,0,6
28,42000,3,4.0,3,A,5000,5.42,0,0.12,0,5
29,42000,3,3.0,3,D,5000,15.99,0,0.12,1,6
35,42000,3,6.0,3,A,5000,6.99,0,0.12,0,10
27,42000,3,1.0,4,B,5000,10.99,0,0.12,0,10
28,43000,0,6.0,5,A,15000,6.03,0,0.35,0,5
27,42000,3,7.0,3,B,5000,11.11,0,0.12,0,9
27,42000,3,7.0,0,A,5000,5.42,0,0.12,0,5
31,42000,3,3.0,3,B,5000,11.86,0,0.12,0,9
28,43000,0,11.0,4,C,5000,12.99,0,0.12,1,5
32,42000,3,4.0,0,B,5000,10.08,0,0.12,0,9
28,42016,3,3.0,3,B,5000,10.36,0,0.12,0,5
27,42072,3,3.0,5,B,5000,11.49,0,0.12,0,10
31,42100,3,4.0,0,B,5000,10.36,0,0.12,0,9
32,36500,3,2.0,2,A,5000,6.91,1,0.14,0,5
27,43000,0,11.0,5,A,17500,7.29,0,0.41,0,7
27,42996,3,1.0,3,C,5000,13.61,0,0.12,0,6
28,43000,3,12.0,3,B,5000,11.71,0,0.12,0,9
31,43000,3,1.0,3,B,5000,9.99,0,0.12,0,10
30,43000,3,0.0,5,B,5000,9.62,0,0.12,0,9
28,43000,0,4.0,3,A,13800,6.91,0,0.32,0,6
33,43000,0,4.0,2,C,10000,13.35,0,0.23,1,10
28,38000,3,7.0,4,C,5000,13.49,1,0.13,0,6
28,44000,3,7.0,0,A,5000,5.42,0,0.11,0,7
35,44908,3,6.0,1,A,5000,6.92,0,0.11,0,7
27,43000,2,11.0,1,A,15000,7.51,0,0.35,0,5
35,39000,3,8.0,3,B,5000,9.99,1,0.13,0,6
28,39000,3,6.0,0,A,5000,5.99,1,0.13,0,7
28,43000,0,12.0,2,C,12000,13.48,0,0.28,0,6
34,43000,0,9.0,0,A,11000,7.88,0,0.26,0,10
32,43000,0,6.0,5,A,12000,7.88,0,0.28,0,7
31,45000,3,2.0,5,C,5000,13.35,0,0.11,0,8
32,39000,3,5.0,3,D,5000,14.09,1,0.13,0,10
32,45000,3,1.0,0,B,5000,10.36,0,0.11,0,5
32,45000,3,1.0,4,A,5000,7.88,0,0.11,0,10
28,45000,3,2.0,4,C,5000,12.73,0,0.11,0,7
28,43000,0,12.0,2,A,8000,9.32,0,0.19,0,10
33,45360,3,3.0,4,D,5000,15.99,0,0.11,0,6
27,45500,3,2.0,1,B,5000,11.71,0,0.11,0,5
29,43000,0,13.0,3,A,10000,8.0,0,0.23,0,9
28,37000,0,3.0,2,C,6000,12.53,1,0.16,0,9
